instrument,quantity,signal,entry_price,exit_price,stop_loss,target_price,pnl_points,pnl_amount,result,entry_time,exit_time
NIFTY,65,BUY,17105.7,17054.35,16957.890320000002,17327.41452,-51.35000000000218,-3337.750000000142,MACD EXIT,2023-03-17 09:25:00,2023-03-17 10:00:00
NIFTY,65,BUY,17017.15,17103.3175,16959.705,17103.3175,86.16749999999956,5600.887499999972,WIN,2023-03-17 13:35:00,2023-03-17 15:00:00
NIFTY,65,BUY,16880.8,16953.923499999997,16832.051,16953.923499999997,73.12349999999788,4753.027499999862,WIN,2023-03-20 13:35:00,2023-03-20 15:00:00
NIFTY,65,BUY,17076.5,17016.9,17014.340417345175,17169.739373982236,-59.599999999998545,-3873.9999999999054,MACD EXIT,2023-03-21 09:25:00,2023-03-21 09:55:00
NIFTY,65,BUY,17075.8,17066.7,17026.884328448,17149.173507328,-9.099999999998545,-591.4999999999054,MACD EXIT,2023-03-21 12:50:00,2023-03-21 13:40:00
NIFTY,65,BUY,17103.1,17088.5,17066.359,17158.211499999998,-14.599999999998545,-948.9999999999054,MACD EXIT,2023-03-21 13:55:00,2023-03-21 14:15:00
NIFTY,65,BUY,17101.15,17098.15,17080.217603108187,17132.54859533772,-3.0,-195.0,MACD EXIT,2023-03-21 14:25:00,2023-03-21 14:35:00
NIFTY,65,BUY,17119.05,17105.0,17091.485057236197,17160.3974141457,-14.049999999999272,-913.2499999999527,MACD EXIT,2023-03-21 14:45:00,2023-03-21 15:05:00
NIFTY,65,BUY,17172.35,17156.7,17099.92134,17280.992989999995,-15.649999999997817,-1017.2499999998581,MACD EXIT,2023-03-22 09:25:00,2023-03-22 10:00:00
NIFTY,65,BUY,17154.1,17134.7,17109.63,17220.804999999993,-19.399999999997817,-1260.9999999998581,MACD EXIT,2023-03-22 12:30:00,2023-03-22 12:45:00
NIFTY,65,BUY,17136.7,17132.9,17058.266476608,17254.350285088,-3.7999999999992724,-246.9999999999527,MACD EXIT,2023-03-23 10:10:00,2023-03-23 11:10:00
NIFTY,65,BUY,17159.25,17177.05,17126.267,17208.7245,17.799999999999272,1156.9999999999527,MACD EXIT,2023-03-23 11:40:00,2023-03-23 13:15:00
NIFTY,65,BUY,17063.1,17056.55,17019.0775751657,17129.13363725145,-6.549999999999272,-425.7499999999527,EMA EXIT,2023-03-24 11:45:00,2023-03-24 12:45:00
NIFTY,65,BUY,17028.25,17031.95,16978.88168,17102.302480000002,3.7000000000007276,240.5000000000473,MACD EXIT,2023-03-27 11:45:00,2023-03-27 13:00:00
NIFTY,65,BUY,17037.55,16993.49538029568,16993.49538029568,17103.631929556475,-44.05461970431861,-2863.5502807807097,LOSS,2023-03-27 14:00:00,2023-03-27 15:00:00
NIFTY,65,BUY,16982.55,16950.35,16934.158569088,17055.137146368,-32.20000000000073,-2093.0000000000473,EMA EXIT,2023-03-28 11:40:00,2023-03-28 12:15:00
NIFTY,65,BUY,16983.0,16952.55,16939.768,17047.847999999998,-30.450000000000728,-1979.2500000000473,EMA EXIT,2023-03-28 13:05:00,2023-03-28 13:30:00
NIFTY,65,BUY,17001.0,17026.7,16947.22795332462,17081.658070013073,25.700000000000728,1670.5000000000473,MACD EXIT,2023-03-29 09:25:00,2023-03-29 10:55:00
NIFTY,65,BUY,16973.5,17017.9497376,16943.8668416,17017.9497376,44.449737599999935,2889.2329439999958,WIN,2023-03-29 13:00:00,2023-03-29 13:20:00
NIFTY,65,BUY,17018.0,16999.75,16964.934435385083,17097.598346922376,-18.25,-1186.25,MACD EXIT,2023-03-29 13:25:00,2023-03-29 14:35:00
NIFTY,65,BUY,17322.25,17319.8,17271.571600000003,17398.267599999996,-2.4500000000007276,-159.2500000000473,MACD EXIT,2023-03-31 12:40:00,2023-03-31 13:10:00
NIFTY,65,BUY,17354.95,17361.5,17331.30454778343,17390.418178324857,6.549999999999272,425.7499999999527,MACD EXIT,2023-03-31 13:55:00,2023-03-31 14:30:00
NIFTY,65,BUY,17359.2,17350.15,17320.65389537088,17417.01915694368,-9.049999999999272,-588.2499999999527,MACD EXIT,2023-04-03 12:05:00,2023-04-03 13:20:00
NIFTY,65,BUY,17365.4,17396.6,17339.034,17404.949000000004,31.19999999999709,2027.9999999998108,TIME EXIT,2023-04-03 14:05:00,2023-04-03 15:10:00
NIFTY,65,BUY,17525.7,17531.75,17494.748674416853,17572.126988374723,6.049999999999272,393.2499999999527,MACD EXIT,2023-04-05 12:40:00,2023-04-05 13:25:00
NIFTY,65,BUY,17584.25,17609.9,17505.091,17702.9885,25.650000000001455,1667.2500000000946,MACD EXIT,2023-04-06 10:05:00,2023-04-06 11:45:00
NIFTY,65,BUY,17635.05,17630.5,17593.0458,17698.056299999997,-4.549999999999272,-295.7499999999527,MACD EXIT,2023-04-10 09:25:00,2023-04-10 10:15:00
NIFTY,65,BUY,17647.2,17674.8,17607.54046,17706.68931,27.599999999998545,1793.9999999999054,MACD EXIT,2023-04-10 11:40:00,2023-04-10 13:10:00
NIFTY,65,BUY,17697.45,17722.4,17614.36608,17822.075880000004,24.950000000000728,1621.7500000000473,MACD EXIT,2023-04-11 09:25:00,2023-04-11 10:40:00
NIFTY,65,BUY,17698.4,17724.9,17669.379907939518,17741.930138090727,26.5,1722.5,TIME EXIT,2023-04-11 13:45:00,2023-04-11 15:10:00
NIFTY,65,BUY,17763.7,17754.8,17714.8914,17836.912900000003,-8.900000000001455,-578.5000000000946,MACD EXIT,2023-04-12 09:25:00,2023-04-12 10:10:00
NIFTY,65,BUY,17770.45,17765.5,17740.984449409716,17814.648325885428,-4.950000000000728,-321.7500000000473,MACD EXIT,2023-04-12 11:40:00,2023-04-12 12:05:00
NIFTY,65,BUY,17771.15,17768.55,17759.149648,17789.150528000006,-2.600000000002183,-169.00000000014188,MACD EXIT,2023-04-12 12:30:00,2023-04-12 12:40:00
NIFTY,65,BUY,17772.8,17767.648999999998,17767.648999999998,17780.5265,-5.151000000001659,-334.81500000010783,LOSS,2023-04-12 12:55:00,2023-04-12 13:00:00
NIFTY,65,BUY,17792.35,17804.0,17764.1,17834.725,11.650000000001455,757.2500000000946,MACD EXIT,2023-04-12 13:10:00,2023-04-12 14:10:00
NIFTY,65,BUY,17766.75,17755.2,17732.10808,17818.71288,-11.549999999999272,-750.7499999999527,EMA EXIT,2023-04-13 13:00:00,2023-04-13 13:20:00
NIFTY,65,BUY,17771.15,17805.725736255205,17748.0995091632,17805.725736255205,34.57573625520308,2247.4228565882004,WIN,2023-04-13 13:35:00,2023-04-13 14:30:00
NIFTY,65,BUY,17818.05,17824.7,17791.56904,17857.77144,6.650000000001455,432.2500000000946,TIME EXIT,2023-04-13 15:00:00,2023-04-13 15:10:00
NIFTY,65,BUY,17682.6,17660.65,17647.500836623254,17735.248745065117,-21.94999999999709,-1426.7499999998108,EMA EXIT,2023-04-17 12:25:00,2023-04-17 13:20:00
NIFTY,65,BUY,17682.8,17678.4,17655.290480000003,17724.06427999999,-4.399999999997817,-285.9999999998581,MACD EXIT,2023-04-17 13:50:00,2023-04-17 14:50:00
NIFTY,65,BUY,17680.65,17676.95,17660.036,17711.571000000004,-3.7000000000007276,-240.5000000000473,EMA EXIT,2023-04-18 12:20:00,2023-04-18 13:25:00
NIFTY,65,BUY,17649.2,17657.4,17626.316704235564,17683.524943646655,8.200000000000728,533.0000000000473,TIME EXIT,2023-04-18 14:55:00,2023-04-18 15:10:00
NIFTY,65,BUY,17648.4,17664.322320000003,17637.78512,17664.322320000003,15.922320000001491,1034.950800000097,WIN,2023-04-19 11:45:00,2023-04-19 12:45:00
NIFTY,65,BUY,17671.8,17628.05,17608.98366223069,17766.024506653965,-43.75,-2843.75,MACD EXIT,2023-04-20 09:25:00,2023-04-20 10:10:00
NIFTY,65,BUY,17629.45,17616.3,17593.863480448,17682.829779328003,-13.150000000001455,-854.7500000000946,EMA EXIT,2023-04-20 11:35:00,2023-04-20 12:20:00
NIFTY,65,BUY,17660.75,17623.582233629808,17623.582233629808,17716.501649555288,-37.16776637019211,-2415.9048140624873,LOSS,2023-04-21 09:25:00,2023-04-21 09:35:00
NIFTY,65,BUY,17603.95,17635.4,17565.4712824384,17661.6680763424,31.450000000000728,2044.2500000000473,TIME EXIT,2023-04-21 13:45:00,2023-04-21 15:10:00
NIFTY,65,BUY,17657.5,17625.7,17614.96744,17721.29884,-31.799999999999272,-2066.9999999999527,MACD EXIT,2023-04-24 09:25:00,2023-04-24 09:45:00
NIFTY,65,BUY,17658.4,17717.25,17612.7,17726.950000000004,58.849999999998545,3825.2499999999054,MACD EXIT,2023-04-24 12:30:00,2023-04-24 14:25:00
NIFTY,65,BUY,17772.3,17765.1,17733.92874337344,17829.85688493984,-7.200000000000728,-468.0000000000473,MACD EXIT,2023-04-25 10:40:00,2023-04-25 11:00:00
NIFTY,65,BUY,17790.85,17779.3,17765.209858755294,17829.310211867058,-11.549999999999272,-750.7499999999527,MACD EXIT,2023-04-25 11:20:00,2023-04-25 11:45:00
NIFTY,65,BUY,17787.45,17763.92818358759,17763.92818358759,17822.732724618614,-23.521816412408953,-1528.918066806582,LOSS,2023-04-25 13:40:00,2023-04-25 13:50:00
NIFTY,65,BUY,17798.2,17782.25,17754.119,17864.321500000005,-15.950000000000728,-1036.7500000000473,MACD EXIT,2023-04-25 14:15:00,2023-04-25 15:00:00
NIFTY,65,BUY,17766.7,17785.2,17726.38108196224,17827.17837705664,18.5,1202.5,MACD EXIT,2023-04-26 10:25:00,2023-04-26 13:00:00
NIFTY,65,BUY,17855.65,17842.75,17830.846746225456,17892.85488066182,-12.900000000001455,-838.5000000000946,MACD EXIT,2023-04-27 11:55:00,2023-04-27 12:20:00
NIFTY,65,BUY,17872.6,17873.9,17838.77224,17923.34164,1.3000000000029104,84.50000000018917,MACD EXIT,2023-04-27 13:25:00,2023-04-27 14:25:00
NIFTY,65,BUY,17931.7,17966.45,17888.26528,17996.852080000004,34.75,2258.75,MACD EXIT,2023-04-28 10:55:00,2023-04-28 12:40:00
NIFTY,65,BUY,17997.15,18042.304128,17967.047248000003,18042.304128,45.15412799999831,2935.01831999989,WIN,2023-04-28 14:45:00,2023-04-28 15:00:00
NIFTY,65,BUY,18170.7,18168.05,18154.843278680535,18194.485081979197,-2.650000000001455,-172.2500000000946,MACD EXIT,2023-05-02 13:20:00,2023-05-02 13:30:00
NIFTY,65,BUY,18095.55,18088.2,18046.41344,18169.254839999998,-7.349999999998545,-477.7499999999054,TIME EXIT,2023-05-03 14:35:00,2023-05-03 15:10:00
NIFTY,65,BUY,18117.4,18147.05,18072.174,18185.239000000005,29.649999999997817,1927.2499999998581,MACD EXIT,2023-05-04 09:25:00,2023-05-04 11:30:00
NIFTY,65,BUY,18163.75,18155.95,18144.984,18191.898999999998,-7.799999999999272,-506.9999999999527,MACD EXIT,2023-05-04 11:40:00,2023-05-04 11:50:00
NIFTY,65,BUY,18198.6,18236.644499999995,18173.237,18236.644499999995,38.04449999999633,2472.8924999997616,WIN,2023-05-04 14:25:00,2023-05-04 15:00:00
NIFTY,65,BUY,18160.4,18145.9,18104.412938166082,18244.38059275088,-14.5,-942.5,EMA EXIT,2023-05-05 12:55:00,2023-05-05 13:10:00
NIFTY,65,BUY,18178.45,18228.35,18062.61456,18352.203159999997,49.89999999999782,3243.499999999858,MACD EXIT,2023-05-08 09:25:00,2023-05-08 11:05:00
NIFTY,65,BUY,18299.35,18318.6,18253.780854015997,18367.703718976,19.25,1251.25,MACD EXIT,2023-05-09 09:25:00,2023-05-09 10:40:00
NIFTY,65,BUY,18305.6,18257.98096,18257.98096,18377.028559999995,-47.61903999999777,-3095.237599999855,LOSS,2023-05-10 09:25:00,2023-05-10 09:35:00
NIFTY,65,BUY,18266.0,18284.15,18235.07175845309,18312.392362320366,18.150000000001455,1179.7500000000946,MACD EXIT,2023-05-10 11:30:00,2023-05-10 13:20:00
NIFTY,65,BUY,18304.9,18276.6,18254.84964627712,18379.97553058432,-28.30000000000291,-1839.5000000001892,MACD EXIT,2023-05-10 14:20:00,2023-05-10 14:55:00
NIFTY,65,BUY,18276.1,18301.6,18234.450884486432,18338.573673270348,25.5,1657.5,MACD EXIT,2023-05-12 10:45:00,2023-05-12 13:35:00
NIFTY,65,BUY,18315.4,18321.55,18297.27,18342.595,6.149999999997817,399.7499999998581,MACD EXIT,2023-05-12 13:45:00,2023-05-12 14:30:00
NIFTY,65,BUY,18348.8,18382.15,18292.926,18432.610999999997,33.35000000000218,2167.750000000142,MACD EXIT,2023-05-15 09:25:00,2023-05-15 10:50:00
NIFTY,65,BUY,18411.0,18414.5,18373.863496384,18466.704755423998,3.5,227.5,MACD EXIT,2023-05-15 11:20:00,2023-05-15 12:05:00
NIFTY,65,BUY,18405.95,18377.0,18361.324,18472.889000000003,-28.950000000000728,-1881.7500000000473,MACD EXIT,2023-05-16 10:05:00,2023-05-16 10:35:00
NIFTY,65,BUY,18154.25,18174.35,18127.728243410762,18194.032634883857,20.099999999998545,1306.4999999999054,TIME EXIT,2023-05-17 14:30:00,2023-05-17 15:10:00
NIFTY,65,BUY,18273.8,18218.951594421527,18218.951594421527,18356.072608367707,-54.84840557847201,-3565.1463626006807,LOSS,2023-05-18 09:25:00,2023-05-18 10:05:00
NIFTY,65,BUY,18146.45,18108.85,18072.5233562496,18257.3399656256,-37.60000000000218,-2444.000000000142,MACD EXIT,2023-05-19 11:15:00,2023-05-19 12:35:00
NIFTY,65,BUY,18141.65,18180.28908175217,18115.89061216522,18180.28908175217,38.63908175216784,2511.5403138909096,WIN,2023-05-19 13:55:00,2023-05-19 14:40:00
NIFTY,65,BUY,18303.65,18316.3,18265.4742250304,18360.913662454404,12.649999999997817,822.2499999998581,TIME EXIT,2023-05-22 14:20:00,2023-05-22 15:10:00
NIFTY,65,BUY,18379.65,18385.45,18301.175900000002,18497.36115,5.799999999999272,376.9999999999527,MACD EXIT,2023-05-23 09:25:00,2023-05-23 10:20:00
NIFTY,65,BUY,18363.75,18361.8,18323.74293765955,18423.760593510677,-1.9500000000007276,-126.7500000000473,MACD EXIT,2023-05-24 10:20:00,2023-05-24 11:45:00
NIFTY,65,BUY,18247.1,18236.85,18223.63559034752,18282.296614478717,-10.25,-666.25,EMA EXIT,2023-05-25 12:25:00,2023-05-25 12:35:00
NIFTY,65,BUY,18237.45,18279.81620596225,18209.205862691837,18279.81620596225,42.36620596224748,2753.803387546086,WIN,2023-05-25 14:15:00,2023-05-25 14:50:00
NIFTY,65,BUY,18296.6,18318.95,18247.87224154381,18369.691637684282,22.350000000002183,1452.7500000001419,TIME EXIT,2023-05-25 14:55:00,2023-05-25 15:10:00
NIFTY,65,BUY,18471.2,18484.2,18430.42424,18532.363640000003,13.0,845.0,MACD EXIT,2023-05-26 13:50:00,2023-05-26 14:55:00
NIFTY,65,BUY,18614.8,18591.427343303683,18591.427343303683,18649.858985044473,-23.37265669631597,-1519.2226852605381,LOSS,2023-05-29 13:50:00,2023-05-29 14:25:00
NIFTY,65,BUY,18641.4,18632.9,18580.016,18733.476000000002,-8.5,-552.5,MACD EXIT,2023-05-30 09:25:00,2023-05-30 10:35:00
NIFTY,65,BUY,18618.55,18639.35,18597.84570659119,18649.606440113213,20.799999999999272,1351.9999999999527,TIME EXIT,2023-05-30 13:40:00,2023-05-30 15:10:00
NIFTY,65,BUY,18513.0,18547.9539,18489.6974,18547.9539,34.95390000000043,2272.003500000028,WIN,2023-05-31 13:45:00,2023-05-31 15:00:00
NIFTY,65,BUY,18576.7,18555.0,18518.5519372,18663.9220942,-21.700000000000728,-1410.5000000000473,MACD EXIT,2023-06-01 09:50:00,2023-06-01 10:20:00
NIFTY,65,BUY,18513.55,18560.187305242238,18482.45846317184,18560.187305242238,46.637305242238654,3031.4248407455125,WIN,2023-06-02 11:20:00,2023-06-02 13:30:00
NIFTY,65,BUY,18552.75,18563.94,18545.29,18563.94,11.18999999999869,727.3499999999149,WIN,2023-06-02 13:35:00,2023-06-02 13:40:00
NIFTY,65,BUY,18612.0,18614.95,18538.19992,18722.70012,2.9500000000007276,191.7500000000473,MACD EXIT,2023-06-05 09:25:00,2023-06-05 10:35:00
NIFTY,65,BUY,18624.15,18614.7,18606.1,18651.225000000006,-9.450000000000728,-614.2500000000473,MACD EXIT,2023-06-05 13:55:00,2023-06-05 14:40:00
NIFTY,65,BUY,18556.7,18545.736364799995,18545.736364799995,18573.14545280001,-10.963635200005228,-712.6362880003398,LOSS,2023-06-06 13:45:00,2023-06-06 14:05:00
NIFTY,65,BUY,18577.25,18597.3,18545.37584940664,18625.061225890044,20.049999999999272,1303.2499999999527,TIME EXIT,2023-06-06 15:00:00,2023-06-06 15:10:00
NIFTY,65,BUY,18680.4,18677.8,18656.160474993572,18716.759287509645,-2.600000000002183,-169.00000000014188,MACD EXIT,2023-06-07 12:50:00,2023-06-07 13:35:00
NIFTY,65,BUY,18685.65,18715.654680000003,18665.64688,18715.654680000003,30.004680000001827,1950.3042000001187,WIN,2023-06-07 14:10:00,2023-06-07 14:40:00
NIFTY,65,BUY,18711.25,18725.95,18684.51723500173,18751.349147497403,14.700000000000728,955.5000000000473,TIME EXIT,2023-06-07 14:45:00,2023-06-07 15:10:00
NIFTY,65,BUY,18769.1,18769.6,18743.824988722132,18807.0125169168,0.5,32.5,MACD EXIT,2023-06-08 10:25:00,2023-06-08 10:45:00
NIFTY,65,BUY,18720.8,18682.374851904,18682.374851904,18778.437722144,-38.42514809600107,-2497.6346262400693,LOSS,2023-06-08 14:00:00,2023-06-08 14:10:00
NIFTY,65,BUY,18607.6,18605.95,18569.646,18664.530999999995,-1.6499999999978172,-107.24999999985812,MACD EXIT,2023-06-12 11:15:00,2023-06-12 11:55:00
NIFTY,65,BUY,18607.7,18607.5,18583.38298223916,18644.175526641262,-0.2000000000007276,-13.000000000047294,MACD EXIT,2023-06-12 12:00:00,2023-06-12 12:05:00
NIFTY,65,BUY,18608.8,18596.5,18579.532,18652.701999999997,-12.299999999999272,-799.4999999999527,MACD EXIT,2023-06-12 13:20:00,2023-06-12 14:25:00
NIFTY,65,BUY,18680.35,18695.05,18599.01528,18802.352079999997,14.700000000000728,955.5000000000473,MACD EXIT,2023-06-13 09:25:00,2023-06-13 10:30:00
NIFTY,65,BUY,18712.8,18714.35,18684.88488,18754.672679999996,1.5499999999992724,100.7499999999527,TIME EXIT,2023-06-13 15:00:00,2023-06-13 15:10:00
NIFTY,65,BUY,18732.55,18727.8,18692.376001599998,18792.8109976,-4.75,-308.75,MACD EXIT,2023-06-14 10:45:00,2023-06-14 11:45:00
NIFTY,65,BUY,18738.85,18743.7,18721.999447864757,18764.12582820286,4.850000000002183,315.2500000001419,MACD EXIT,2023-06-14 12:00:00,2023-06-14 12:55:00
NIFTY,65,BUY,18753.85,18763.25,18738.7635968,18776.4796048,9.400000000001455,611.0000000000946,MACD EXIT,2023-06-14 13:15:00,2023-06-14 14:10:00
NIFTY,65,BUY,18776.5,18776.8,18725.31568,18853.27648,0.2999999999992724,19.499999999952706,MACD EXIT,2023-06-15 10:00:00,2023-06-15 11:00:00
NIFTY,65,BUY,18754.5,18721.25,18716.089,18812.1165,-33.25,-2161.25,EMA EXIT,2023-06-15 13:35:00,2023-06-15 14:05:00
NIFTY,65,BUY,18752.05,18766.9,18683.602634161336,18854.721048757994,14.850000000002183,965.2500000001419,MACD EXIT,2023-06-16 09:25:00,2023-06-16 10:55:00
NIFTY,65,BUY,18789.85,18836.058872689777,18759.04408487348,18836.058872689777,46.20887268977822,3003.576724835584,WIN,2023-06-16 14:10:00,2023-06-16 14:45:00
NIFTY,65,BUY,18854.65,18836.25,18810.235360000002,18921.27196,-18.400000000001455,-1196.0000000000946,MACD EXIT,2023-06-19 09:25:00,2023-06-19 09:40:00
NIFTY,65,BUY,18768.35,18754.45,18722.1964,18837.580399999995,-13.899999999997817,-903.4999999998581,TIME EXIT,2023-06-19 14:40:00,2023-06-19 15:10:00
NIFTY,65,BUY,18712.4,18739.45,18666.449948800004,18781.3250768,27.049999999999272,1758.2499999999527,MACD EXIT,2023-06-20 11:25:00,2023-06-20 14:00:00
NIFTY,65,BUY,18768.95,18763.55,18738.031293696004,18815.328059456,-5.400000000001455,-351.0000000000946,MACD EXIT,2023-06-20 14:35:00,2023-06-20 15:00:00
NIFTY,65,BUY,18845.25,18850.7,18821.228244134614,18881.28263379808,5.450000000000728,354.2500000000473,MACD EXIT,2023-06-21 12:45:00,2023-06-21 14:05:00
NIFTY,65,BUY,18856.85,18848.028407710717,18848.028407710717,18870.08238843392,-8.821592289281398,-573.4034988032909,LOSS,2023-06-21 14:15:00,2023-06-21 14:20:00
NIFTY,65,BUY,18872.2,18857.95,18834.193,18929.2105,-14.25,-926.25,MACD EXIT,2023-06-22 09:30:00,2023-06-22 09:55:00
NIFTY,65,BUY,18869.25,18850.831056512,18850.831056512,18896.878415232,-18.41894348799906,-1197.2313267199388,LOSS,2023-06-22 10:25:00,2023-06-22 10:55:00
NIFTY,65,BUY,18856.15,18787.356235264,18787.356235264,18959.340647104003,-68.79376473600132,-4471.594707840086,LOSS,2023-06-22 13:40:00,2023-06-22 14:25:00
NIFTY,65,BUY,18744.6,18712.425523977086,18712.425523977086,18792.861714034367,-32.17447602291213,-2091.3409414892885,LOSS,2023-06-23 12:40:00,2023-06-23 13:00:00
NIFTY,65,BUY,18701.6,18662.9,18655.98328,18770.025079999996,-38.69999999999709,-2515.499999999811,EMA EXIT,2023-06-26 09:35:00,2023-06-26 10:00:00
NIFTY,65,BUY,18677.8,18673.8,18653.636,18714.046000000002,-4.0,-260.0,MACD EXIT,2023-06-26 11:25:00,2023-06-26 12:45:00
NIFTY,65,BUY,18705.55,18697.45,18654.694664484454,18781.833003273317,-8.099999999998545,-526.4999999999054,TIME EXIT,2023-06-26 15:00:00,2023-06-26 15:10:00
NIFTY,65,BUY,18741.2,18735.05,18684.829412042433,18825.755881936355,-6.150000000001455,-399.7500000000946,MACD EXIT,2023-06-27 09:25:00,2023-06-27 10:05:00
NIFTY,65,BUY,18742.75,18747.95,18722.98544544389,18772.396831834165,5.200000000000728,338.0000000000473,MACD EXIT,2023-06-27 11:55:00,2023-06-27 12:40:00
NIFTY,65,BUY,18759.8,18796.05100580286,18735.632662798092,18796.05100580286,36.25100580286016,2356.3153771859106,WIN,2023-06-27 13:50:00,2023-06-27 14:15:00
NIFTY,65,BUY,18778.85,18791.950755546815,18770.11616296879,18791.950755546815,13.1007555468168,851.549110543092,WIN,2023-06-27 14:25:00,2023-06-27 14:35:00
NIFTY,65,BUY,18816.65,18824.85,18772.079279999998,18883.506080000006,8.19999999999709,532.9999999998108,TIME EXIT,2023-06-27 15:00:00,2023-06-27 15:10:00
NIFTY,65,BUY,18871.05,18879.9,18821.348330320267,18945.6025045196,8.850000000002183,575.2500000001419,MACD EXIT,2023-06-28 09:25:00,2023-06-28 10:10:00
NIFTY,65,BUY,18921.25,18916.85,18887.127606912,18972.433589632,-4.400000000001455,-286.0000000000946,MACD EXIT,2023-06-28 10:50:00,2023-06-28 11:00:00
NIFTY,65,BUY,18958.05,18957.0,18920.83929050865,19013.866064237023,-1.0499999999992724,-68.2499999999527,MACD EXIT,2023-06-28 11:30:00,2023-06-28 12:15:00
NIFTY,65,BUY,19087.45,19086.45,18959.304568,19279.668148000004,-1.0,-65.0,MACD EXIT,2023-06-30 09:25:00,2023-06-30 10:25:00
NIFTY,65,BUY,19130.9,19130.85,19118.983290815166,19148.775063777255,-0.05000000000291038,-3.250000000189175,MACD EXIT,2023-06-30 12:40:00,2023-06-30 12:55:00
NIFTY,65,BUY,19148.5,19143.75,19124.443359999997,19184.584960000004,-4.75,-308.75,MACD EXIT,2023-06-30 13:05:00,2023-06-30 13:40:00
NIFTY,65,BUY,19306.3,19315.85,19278.845525901354,19347.481711147968,9.549999999999272,620.7499999999527,MACD EXIT,2023-07-03 12:20:00,2023-07-03 13:25:00
NIFTY,65,BUY,19378.95,19312.8221487232,19312.8221487232,19478.141776915203,-66.12785127680036,-4298.310332992023,LOSS,2023-07-04 09:25:00,2023-07-04 09:55:00
NIFTY,65,BUY,19347.5,19417.3445,19300.937,19417.3445,69.84449999999924,4539.892499999951,WIN,2023-07-04 11:15:00,2023-07-04 13:20:00
NIFTY,65,BUY,19432.5,19415.3,19385.79672,19502.554920000002,-17.200000000000728,-1118.0000000000473,MACD EXIT,2023-07-04 13:25:00,2023-07-04 14:00:00
NIFTY,65,BUY,19395.35,19383.6,19362.780560000003,19444.204159999994,-11.75,-763.75,MACD EXIT,2023-07-05 11:35:00,2023-07-05 12:35:00
NIFTY,65,BUY,19419.8,19456.10701119733,19395.595325868446,19456.10701119733,36.30701119733203,2359.955727826582,WIN,2023-07-06 10:00:00,2023-07-06 10:25:00
NIFTY,65,BUY,19456.9,19478.714200000006,19442.3572,19478.714200000006,21.814200000004348,1417.9230000002826,WIN,2023-07-06 14:20:00,2023-07-06 14:30:00
NIFTY,65,BUY,19486.95,19498.4,19452.735360000002,19538.27196,11.450000000000728,744.2500000000473,TIME EXIT,2023-07-06 14:40:00,2023-07-06 15:10:00
NIFTY,65,BUY,19507.2,19485.65,19433.670136192,19617.494795712002,-21.549999999999272,-1400.7499999999527,MACD EXIT,2023-07-07 10:00:00,2023-07-07 10:20:00
NIFTY,65,BUY,19392.9,19349.1140896,19349.1140896,19458.578865600004,-43.78591040000174,-2846.084176000113,LOSS,2023-07-07 14:30:00,2023-07-07 15:00:00
NIFTY,65,BUY,19403.5,19409.5,19315.50663967588,19535.490040486176,6.0,390.0,MACD EXIT,2023-07-10 09:45:00,2023-07-10 11:10:00
NIFTY,65,BUY,19396.2,19371.7,19357.98493989041,19453.522590164386,-24.5,-1592.5,EMA EXIT,2023-07-10 13:15:00,2023-07-10 14:20:00
NIFTY,65,BUY,19448.6,19490.75,19353.0918925952,19591.862161107198,42.150000000001455,2739.7500000000946,MACD EXIT,2023-07-11 09:25:00,2023-07-11 10:50:00
NIFTY,65,BUY,19441.4,19434.95,19407.322492736,19492.516260896005,-6.450000000000728,-419.2500000000473,MACD EXIT,2023-07-12 13:00:00,2023-07-12 14:20:00
NIFTY,65,BUY,19496.85,19541.9,19374.690592767998,19680.089110848,45.05000000000291,2928.250000000189,MACD EXIT,2023-07-13 09:35:00,2023-07-13 10:50:00
NIFTY,65,BUY,19486.4,19464.0,19433.5,19565.750000000004,-22.400000000001455,-1456.0000000000946,MACD EXIT,2023-07-14 11:15:00,2023-07-14 11:55:00
NIFTY,65,BUY,19492.1,19479.35,19455.247,19547.379499999995,-12.75,-828.75,MACD EXIT,2023-07-14 12:40:00,2023-07-14 13:00:00
NIFTY,65,BUY,19494.45,19478.35,19465.970577830052,19537.169133254924,-16.100000000002183,-1046.5000000001419,MACD EXIT,2023-07-14 13:15:00,2023-07-14 13:35:00
NIFTY,65,BUY,19505.4,19495.45,19468.185999999998,19561.221000000005,-9.950000000000728,-646.7500000000473,MACD EXIT,2023-07-14 14:05:00,2023-07-14 14:40:00
NIFTY,65,BUY,19634.65,19608.60350651053,19608.60350651053,19673.719740234206,-26.046493489469867,-1693.0220768155414,LOSS,2023-07-17 10:15:00,2023-07-17 10:25:00
NIFTY,65,BUY,19653.1,19641.05,19622.491401801275,19699.012897298082,-12.049999999999272,-783.2499999999527,MACD EXIT,2023-07-17 13:15:00,2023-07-17 13:35:00
NIFTY,65,BUY,19669.65,19649.3,19640.64285266773,19713.160720998407,-20.350000000002183,-1322.7500000001419,MACD EXIT,2023-07-17 13:50:00,2023-07-17 14:15:00
NIFTY,65,BUY,19789.55,19765.0,19719.260772566915,19894.983841149624,-24.549999999999272,-1595.7499999999527,MACD EXIT,2023-07-18 09:25:00,2023-07-18 10:00:00
